subject,segment_index,source_label,target_label,window_start_seconds,window_end_seconds,mean_hr,std_hr,min_hr,max_hr,mean_ibi,std_ibi,min_ibi,max_ibi,rmssd,sdnn,nn50,pnn50,num_peaks,peak_density,mean_peak_amp,std_peak_amp,mean_signal,std_signal,min_signal,max_signal,range_signal,rms_signal,skewness,kurtosis
S9,213,baseline,non-stress,1140.0,1200.0,123.33425523677678,61.749699529406286,49.23076923076923,240.0,0.59625,0.23525584477330205,0.25,1.21875,0.3214317029268654,0.23525584477330205,84.0,0.8484848484848485,101.0,1.6833333333333333,1.0521013736724854,0.7664048075675964,-0.0008194540860131383,1.0706024169921875,-4.875954627990723,4.107841968536377,8.983797073364258,1.0706027746200562,-0.4237634837627411,2.3133788108825684
S9,214,baseline,non-stress,1145.0,1205.0,115.10859572215202,57.65753112458766,49.23076923076923,240.0,0.6304853723404256,0.23524558442646393,0.25,1.21875,0.31492256552718767,0.23524558442646393,78.0,0.8387096774193549,95.0,1.5833333333333333,1.1163569688796997,0.810080349445343,-0.000695378112141043,1.0800988674163818,-4.875954627990723,4.107841968536377,8.983797073364258,1.0800989866256714,-0.3653736114501953,2.251197338104248
S9,215,baseline,non-stress,1150.0,1210.0,111.49920454019887,54.786487177870974,49.23076923076923,240.0,0.6418138586956522,0.22812353073869113,0.25,1.21875,0.30046806291815975,0.22812353073869113,74.0,0.8131868131868132,93.0,1.55,1.1774516105651855,0.8285437822341919,0.0026385558303445578,1.114515781402588,-4.875954627990723,4.107841968536377,8.983797073364258,1.1145187616348267,-0.3680846095085144,1.9231243133544922
S9,216,baseline,non-stress,1155.0,1215.0,112.0459892434594,56.395817977631474,45.1764705882353,240.0,0.6467391304347826,0.24083000206668503,0.25,1.328125,0.3408382234137409,0.24083000206668503,74.0,0.8131868131868132,93.0,1.55,1.1283947229385376,0.8212890625,0.0022666410077363253,1.0729254484176636,-4.875954627990723,4.107841968536377,8.983797073364258,1.0729278326034546,-0.3423835039138794,2.3042402267456055
S9,217,baseline,non-stress,1160.0,1220.0,111.42902570834275,56.570575744064406,41.29032258064516,240.0,0.6526442307692307,0.24773697718284604,0.25,1.453125,0.35989922514079475,0.24773697718284604,71.0,0.7888888888888889,92.0,1.5333333333333334,1.1871792078018188,0.9102402925491333,0.0020070818718522787,1.1824986934661865,-7.404581069946289,4.496700763702393,11.901281356811523,1.1825003623962402,-0.734662652015686,4.928678512573242
S9,218,baseline,non-stress,1165.0,1225.0,105.43500937803084,52.754305803617825,41.29032258064516,240.0,0.6754261363636364,0.23602317351524763,0.25,1.453125,0.35176299359624674,0.23602317351524763,64.0,0.735632183908046,89.0,1.4833333333333334,1.1884952783584595,0.9417508244514465,-0.00048224403872154653,1.2099201679229736,-7.404581069946289,4.496700763702393,11.901281356811523,1.2099201679229736,-0.7365590333938599,5.035473823547363
S9,219,baseline,non-stress,1170.0,1230.0,115.3718600437091,56.53320936726,41.29032258064516,240.0,0.628656914893617,0.24414930736598586,0.25,1.453125,0.3411897569810929,0.24414930736598586,74.0,0.7956989247311828,95.0,1.5833333333333333,1.0502667427062988,0.9131321907043457,-0.003547319211065769,1.1588720083236694,-7.404581069946289,4.496700763702393,11.901281356811523,1.1588773727416992,-0.8328597545623779,6.256054878234863
S9,220,baseline,non-stress,1175.0,1235.0,115.34534936834335,55.78564232650048,41.29032258064516,240.0,0.6259868421052631,0.24137901477601198,0.25,1.453125,0.33842358483505014,0.24137901477601198,72.0,0.7659574468085106,96.0,1.6,0.9655933380126953,0.8883771300315857,0.0010383226908743382,1.0867761373519897,-7.404581069946289,4.496700763702393,11.901281356811523,1.0867767333984375,-0.8726451992988586,8.259798049926758
S9,221,baseline,non-stress,1180.0,1240.0,120.27458602770155,57.559043411873,41.29032258064516,240.0,0.6036931818181818,0.2413723405405171,0.25,1.453125,0.33215080755653625,0.2413723405405171,73.0,0.7448979591836735,100.0,1.6666666666666667,0.8613866567611694,0.8211548328399658,0.001885255565866828,0.9953274726867676,-7.404581069946289,4.496700763702393,11.901281356811523,0.9953292608261108,-1.0693442821502686,11.101853370666504
S9,222,baseline,non-stress,1185.0,1245.0,119.84883956390381,57.90526437825293,41.29032258064516,240.0,0.6076211734693877,0.2431692233624864,0.25,1.453125,0.34322974923556565,0.2431692233624864,75.0,0.7731958762886598,99.0,1.65,0.901620090007782,0.8737262487411499,0.0019068062538281083,1.0040935277938843,-7.404581069946289,4.496700763702393,11.901281356811523,1.0040953159332275,-0.8470818400382996,10.336788177490234
S9,223,baseline,non-stress,1190.0,1250.0,119.78359823884237,58.08135534152786,41.29032258064516,240.0,0.6104910714285714,0.24726712996648434,0.25,1.453125,0.34553921657794356,0.24726712996648434,77.0,0.7938144329896907,99.0,1.65,0.9111793637275696,0.8805544376373291,0.0037244909908622503,1.0097891092300415,-7.404581069946289,4.496700763702393,11.901281356811523,1.0097960233688354,-0.8214412331581116,10.0745267868042
S9,224,baseline,non-stress,1195.0,1255.0,122.26515455636617,59.171254802432415,41.29032258064516,240.0,0.6000631313131313,0.24793893926801092,0.25,1.453125,0.34536595474612736,0.24793893926801092,81.0,0.826530612244898,100.0,1.6666666666666667,0.9101132750511169,0.8788048028945923,-0.000498238077852875,1.0176297426223755,-7.404581069946289,4.496700763702393,11.901281356811523,1.017629861831665,-0.8068618774414062,9.703511238098145
S9,225,stress,stress,1875.0,1935.0,85.42601641842784,35.29857569028296,23.272727272727273,225.88235294117646,0.8253038194444444,0.3661547828602728,0.265625,2.578125,0.48457373251623775,0.3661547828602728,50.0,0.704225352112676,73.0,1.2166666666666666,1.32102632522583,1.5718234777450562,-0.0003355167282279581,1.2076047658920288,-8.180030822753906,6.7140793800354,14.894109725952148,1.2076048851013184,-0.18387673795223236,9.966273307800293
S9,226,stress,stress,1880.0,1940.0,87.9761771147977,37.65600016264089,23.272727272727273,225.88235294117646,0.811429794520548,0.3707966548402388,0.265625,2.578125,0.4958390777853514,0.3707966548402388,53.0,0.7361111111111112,74.0,1.2333333333333334,1.3641579151153564,1.5552353858947754,-0.0034469584934413433,1.2306979894638062,-8.180030822753906,6.7140793800354,14.894109725952148,1.2307026386260986,-0.16333633661270142,9.10595703125
S9,227,stress,stress,1885.0,1945.0,87.24721823915861,38.443482690862936,17.375565610859727,225.88235294117646,0.8342869718309859,0.4421321591156664,0.265625,3.453125,0.6326402433100167,0.4421321591156664,54.0,0.7714285714285715,72.0,1.2,1.1913480758666992,1.434451937675476,-0.0005019684904254973,1.1237027645111084,-8.180030822753906,6.355655670166016,14.535686492919922,1.123702883720398,-0.3935478925704956,11.97868824005127
S9,228,stress,stress,1890.0,1950.0,88.57291106195191,41.99117741672836,17.375565610859727,225.88235294117646,0.8351672535211268,0.4459291484450751,0.265625,3.453125,0.6391533619478863,0.4459291484450751,54.0,0.7714285714285715,72.0,1.2,1.2042399644851685,1.4297608137130737,0.001289474661462009,1.1275956630706787,-8.180030822753906,6.355655670166016,14.535686492919922,1.127596378326416,-0.393926739692688,11.780108451843262
S9,229,stress,stress,1895.0,1955.0,86.77832291941743,41.04529929462059,38.4,225.88235294117646,0.8279079861111112,0.3328293416402889,0.265625,1.5625,0.4535042730341262,0.3328293416402889,55.0,0.7746478873239436,73.0,1.2166666666666666,1.0972026586532593,1.357552409172058,-0.0009184044902212918,1.071414828300476,-8.180030822753906,6.355655670166016,14.535686492919922,1.0714151859283447,-0.5353285670280457,13.689062118530273
S9,230,stress,stress,1900.0,1960.0,86.62746599835106,43.092127375885006,28.872180451127818,225.88235294117646,0.8488051470588235,0.3688162131370752,0.265625,2.078125,0.4957219913189638,0.3688162131370752,54.0,0.8059701492537313,69.0,1.15,1.2057931423187256,1.3706938028335571,-0.0010077692568302155,1.0953043699264526,-8.180030822753906,6.355655670166016,14.535686492919922,1.0953047275543213,-0.5114785432815552,12.369771957397461
S9,231,stress,stress,1905.0,1965.0,83.48720201918906,39.53968544540487,24.0,225.88235294117646,0.8674172794117647,0.38000728491124103,0.265625,2.5,0.5457511105990983,0.38000728491124103,56.0,0.835820895522388,69.0,1.15,1.1456280946731567,1.2978549003601074,-0.0003805534215644002,1.0628911256790161,-8.180030822753906,6.355655670166016,14.535686492919922,1.0628911256790161,-0.5993726253509521,13.643318176269531
S9,232,stress,stress,1910.0,1970.0,80.63884523862757,40.81119594828981,24.0,225.88235294117646,0.9150390625,0.4074583423127018,0.265625,2.5,0.5923287344145101,0.4074583423127018,59.0,0.9365079365079365,65.0,1.0833333333333333,1.1854281425476074,1.3271960020065308,-0.0012095265556126833,1.061463475227356,-8.180030822753906,6.355655670166016,14.535686492919922,1.0614640712738037,-0.5991025567054749,13.730569839477539
S9,233,stress,stress,1915.0,1975.0,82.8727919251523,43.274753048217256,24.0,225.88235294117646,0.9153846153846154,0.4402377620867612,0.265625,2.5,0.614679188984867,0.4402377620867612,62.0,0.96875,66.0,1.1,1.2258148193359375,1.3648455142974854,-0.002061601961031556,1.0919041633605957,-8.180030822753906,6.355655670166016,14.535686492919922,1.0919060707092285,-0.5603135824203491,12.566903114318848
S9,234,stress,stress,1920.0,1980.0,82.39655285375666,41.57395865197497,24.0,225.88235294117646,0.9010416666666666,0.41216495710136947,0.265625,2.5,0.5970398483592583,0.41216495710136947,62.0,0.9538461538461539,67.0,1.1166666666666667,1.1511170864105225,1.3371416330337524,0.0012535874266177416,1.0409542322158813,-8.180030822753906,6.355655670166016,14.535686492919922,1.0409549474716187,-0.40446096658706665,13.743215560913086
S9,235,stress,stress,1925.0,1985.0,82.4485261565653,38.6401141696067,24.0,225.88235294117646,0.8819962686567164,0.4002888887820217,0.265625,2.5,0.5627629856611956,0.4002888887820217,61.0,0.9242424242424242,68.0,1.1333333333333333,0.9978038668632507,1.202953815460205,0.002316776430234313,0.9445957541465759,-8.180030822753906,6.355655670166016,14.535686492919922,0.9445985555648804,-0.5413408279418945,18.677940368652344
S9,236,stress,stress,1930.0,1990.0,90.93106159814336,36.76634172558978,24.0,225.88235294117646,0.7686688311688312,0.34190991195363185,0.265625,2.5,0.4831997095329872,0.34190991195363185,60.0,0.7894736842105263,78.0,1.3,0.7665010690689087,0.9232706427574158,0.0009395678644068539,0.7326404452323914,-5.1977033615112305,4.807194709777832,10.004898071289062,0.7326411008834839,0.17733736336231232,12.833948135375977
S9,237,stress,stress,1935.0,1995.0,95.68432268306765,40.89737880706017,42.1978021978022,225.88235294117646,0.7250381097560976,0.2651971508989163,0.265625,1.421875,0.3657512707989534,0.2651971508989163,63.0,0.7777777777777778,83.0,1.3833333333333333,0.6792383193969727,0.7371662855148315,-0.0011431407183408737,0.6127405166625977,-4.323371887207031,3.9942359924316406,8.317607879638672,0.6127415895462036,0.3673754930496216,8.882019996643066
S9,238,stress,stress,1940.0,2000.0,93.96069246007342,40.45003518765163,42.1978021978022,225.88235294117646,0.7375,0.26666158035513854,0.265625,1.421875,0.38860633462021954,0.26666158035513854,61.0,0.7721518987341772,81.0,1.35,0.7099637389183044,0.7535341382026672,-0.007222131825983524,0.6347566843032837,-4.323371887207031,3.9942359924316406,8.317607879638672,0.6347978115081787,0.12943485379219055,8.043635368347168
S9,239,stress,stress,1945.0,2005.0,92.05995604754919,38.98498556109922,38.4,225.88235294117646,0.7573180379746836,0.2882269660161449,0.265625,1.5625,0.4005587856297654,0.2882269660161449,65.0,0.8333333333333334,80.0,1.3333333333333333,0.7781089544296265,0.7910465002059937,0.0007708278717473149,0.6725342869758606,-4.323371887207031,3.9942359924316406,8.317607879638672,0.6725347638130188,0.06952983886003494,6.8222198486328125
S9,240,stress,stress,1950.0,2010.0,95.03936437435928,41.59883017728291,38.4,225.88235294117646,0.740625,0.28923770028408297,0.265625,1.5625,0.414041041657968,0.28923770028408297,66.0,0.8354430379746836,81.0,1.35,0.7857810258865356,0.7952552437782288,3.096759246545844e-05,0.6973716020584106,-4.323371887207031,3.9942359924316406,8.317607879638672,0.6973716020584106,0.057517074048519135,5.866751670837402
S9,241,stress,stress,1955.0,2015.0,95.64109047829814,40.99691340033576,38.4,225.88235294117646,0.7303240740740741,0.2779814550348251,0.265625,1.5625,0.39529628795808025,0.2779814550348251,65.0,0.8125,82.0,1.3666666666666667,0.8006926774978638,0.7951850295066833,-0.0021589791867882013,0.7091233134269714,-4.323371887207031,3.9942359924316406,8.317607879638672,0.7091265916824341,0.07369481027126312,5.38006591796875
S9,242,stress,stress,1960.0,2020.0,94.4380869119676,40.707487248539714,38.4,225.88235294117646,0.73671875,0.27237628893396265,0.265625,1.5625,0.38836370795918884,0.27237628893396265,63.0,0.7974683544303798,81.0,1.35,0.7751627564430237,0.7880448698997498,0.001657863729633391,0.6778079867362976,-4.323371887207031,3.9942359924316406,8.317607879638672,0.67781001329422,0.13602928817272186,6.488604545593262
S9,243,stress,stress,1965.0,2025.0,95.48169174941157,41.92008309347243,38.4,225.88235294117646,0.7318672839506173,0.2744204311818464,0.265625,1.5625,0.390816359378433,0.2744204311818464,62.0,0.775,82.0,1.3666666666666667,0.7202271223068237,0.7637785077095032,6.271836809901288e-06,0.6546269059181213,-4.323371887207031,3.9942359924316406,8.317607879638672,0.6546269059181213,0.13398297131061554,7.43782901763916
S9,244,stress,stress,1970.0,2030.0,93.17248333731172,38.02345892083628,38.4,225.88235294117646,0.7345703125,0.25745114057373064,0.265625,1.5625,0.36287508557274967,0.25745114057373064,60.0,0.759493670886076,81.0,1.35,0.7571815848350525,0.7631421089172363,6.662656960543245e-05,0.6643346548080444,-4.323371887207031,3.9942359924316406,8.317607879638672,0.6643346548080444,0.14074453711509705,6.912165641784668
S9,245,stress,stress,1975.0,2035.0,98.19711953100392,40.881844184043494,42.1978021978022,225.88235294117646,0.6996323529411764,0.24095990433556547,0.265625,1.421875,0.32738898461466875,0.24095990433556547,63.0,0.75,86.0,1.4333333333333333,0.6922245621681213,0.635543167591095,0.00034829863579943776,0.6101129055023193,-3.3797788619995117,2.5880324840545654,5.967811584472656,0.6101130247116089,0.12088216096162796,4.145666122436523
S9,246,stress,stress,1980.0,2040.0,99.60069922071449,41.52364124282172,38.4,240.0,0.6936773255813954,0.24996910089944196,0.25,1.5625,0.3424062975622588,0.24996910089944196,68.0,0.8,87.0,1.45,0.7637059092521667,0.6920679807662964,-6.481961463578045e-05,0.6767321228981018,-3.6127500534057617,2.8741819858551025,6.486931800842285,0.6767321228981018,-0.005981230642646551,4.240085124969482
S9,247,stress,stress,1985.0,2045.0,100.32207481373277,42.751495325627076,38.4,240.0,0.6977941176470588,0.26915958167335297,0.25,1.5625,0.36763049518447644,0.26915958167335297,71.0,0.8452380952380952,86.0,1.4333333333333333,0.7846056222915649,0.6971654295921326,-0.00035630614729598165,0.6896992325782776,-3.6127500534057617,2.8741819858551025,6.486931800842285,0.6896992921829224,-0.031216604635119438,3.8551025390625
S9,248,stress,stress,1990.0,2050.0,100.04252657218156,42.728375232984945,36.22641509433962,240.0,0.7049632352941176,0.28755605836049947,0.25,1.65625,0.38979823220527454,0.28755605836049947,73.0,0.8690476190476191,86.0,1.4333333333333333,0.8747602701187134,0.7678454518318176,-0.0005915206274949014,0.7473226189613342,-3.6127500534057617,3.146815061569214,6.759565353393555,0.7473229169845581,0.0029453604947775602,3.587980270385742
S9,249,stress,stress,1995.0,2055.0,96.33938356334612,43.19222467582584,36.22641509433962,240.0,0.7376543209876543,0.29926362059388156,0.25,1.65625,0.4035895458065967,0.29926362059388156,70.0,0.875,82.0,1.3666666666666667,0.9755491018295288,0.8373348116874695,0.006006213370710611,0.7938422560691833,-3.6127500534057617,4.010163307189941,7.622913360595703,0.7938649654388428,0.1566963642835617,3.695213794708252
S9,250,stress,stress,2000.0,2060.0,97.92052414217211,41.85051780748357,36.22641509433962,240.0,0.7189382530120482,0.2908390233273732,0.25,1.65625,0.3929087206550248,0.2908390233273732,73.0,0.8902439024390244,84.0,1.4,0.8884556889533997,0.7948400378227234,0.004385638050734997,0.751347005367279,-3.6127500534057617,4.010163307189941,7.622913360595703,0.751359760761261,0.18794822692871094,4.160379886627197
S9,251,stress,stress,2005.0,2065.0,94.04005867667107,40.28408716234538,36.22641509433962,240.0,0.7447265625,0.2866553462550822,0.25,1.65625,0.37885348671845975,0.2866553462550822,69.0,0.8734177215189873,81.0,1.35,0.9321088194847107,0.9087265133857727,-2.7122534447698854e-05,0.8037129044532776,-3.6127500534057617,5.32590913772583,8.93865966796875,0.8037129044532776,0.7053292393684387,6.556750297546387
S9,252,stress,stress,2010.0,2070.0,93.83149607017,39.83816623508619,36.22641509433962,240.0,0.74375,0.28409584512757313,0.25,1.65625,0.37100655829441664,0.28409584512757313,64.0,0.810126582278481,81.0,1.35,0.9218308329582214,0.908488392829895,-0.00012653128942474723,0.7830602526664734,-3.6127500534057617,5.32590913772583,8.93865966796875,0.7830602526664734,0.7594091892242432,7.422327041625977
S9,253,stress,stress,2015.0,2075.0,95.71742348055331,40.4208064291783,36.22641509433962,240.0,0.727515243902439,0.2749560139366668,0.25,1.65625,0.3651945934010835,0.2749560139366668,67.0,0.8271604938271605,83.0,1.3833333333333333,0.9635205268859863,0.9153936505317688,0.0018133764388039708,0.8127886056900024,-3.6127500534057617,5.32590913772583,8.93865966796875,0.81279057264328,0.720869779586792,6.420912742614746
S9,254,stress,stress,2020.0,2080.0,103.29631623780163,45.77869383892085,36.22641509433962,240.0,0.6970588235294117,0.30019997660152653,0.25,1.65625,0.39162075465453877,0.30019997660152653,68.0,0.8095238095238095,86.0,1.4333333333333333,1.1016234159469604,0.9600948691368103,0.0013681297423318028,0.8940006494522095,-3.6127500534057617,5.32590913772583,8.93865966796875,0.8940017223358154,0.6065471172332764,4.471926689147949
S9,255,stress,stress,2025.0,2085.0,106.11866841408836,46.74730825514656,36.22641509433962,240.0,0.677801724137931,0.28902722271641695,0.25,1.65625,0.36674848507954266,0.28902722271641695,69.0,0.8023255813953488,88.0,1.4666666666666666,1.1556308269500732,0.9720824956893921,-0.0007224485161714256,0.9311146140098572,-3.6127500534057617,5.32590913772583,8.93865966796875,0.9311148524284363,0.5663624405860901,3.751572608947754
S9,256,stress,stress,2030.0,2090.0,106.86013171488993,46.90190953604483,28.444444444444443,240.0,0.6806752873563219,0.32068747456567154,0.25,2.109375,0.3742649651937937,0.32068747456567154,68.0,0.7906976744186046,88.0,1.4666666666666666,1.1614505052566528,0.9873562455177307,-0.0075461664237082005,0.964579701423645,-3.6127500534057617,5.32590913772583,8.93865966796875,0.9646092057228088,0.41444218158721924,3.509152412414551
S9,257,stress,stress,2035.0,2095.0,99.51229108106831,47.8321188875666,22.857142857142858,240.0,0.7820723684210527,0.4705550138704305,0.25,2.625,0.6829656340487906,0.4705550138704305,58.0,0.7733333333333333,77.0,1.2833333333333334,1.4734032154083252,1.2118948698043823,-0.00025254234788008034,1.219247579574585,-7.372585296630859,7.118610858917236,14.491195678710938,1.219247579574585,0.1373288929462433,6.647190093994141
S9,258,stress,stress,2040.0,2100.0,101.02236248038602,50.4769297385603,22.857142857142858,240.0,0.7767857142857143,0.4615028047822596,0.25,2.625,0.666308122557316,0.4615028047822596,58.0,0.7631578947368421,78.0,1.3,1.43961763381958,1.1956712007522583,0.0008227901998907328,1.2173887491226196,-7.372585296630859,7.118610858917236,14.491195678710938,1.2173891067504883,0.0887751579284668,6.732131004333496
S9,259,stress,stress,2045.0,2105.0,103.93223081096394,49.975139468192424,22.857142857142858,240.0,0.7421875,0.4264437220160182,0.25,2.625,0.5690573527926733,0.4264437220160182,60.0,0.759493670886076,81.0,1.35,1.5117039680480957,1.2199105024337769,-0.004164276644587517,1.2643834352493286,-7.372585296630859,7.118610858917236,14.491195678710938,1.264390230178833,0.09274473041296005,5.702376365661621
S9,260,stress,stress,2050.0,2110.0,108.74929099658067,50.64666586945766,21.818181818181817,240.0,0.7049632352941176,0.40886047428813793,0.25,2.75,0.5662028832363176,0.40886047428813793,62.0,0.7380952380952381,86.0,1.4333333333333333,1.5856716632843018,1.2058862447738647,0.0028866748325526714,1.316881775856018,-7.372585296630859,7.118610858917236,14.491195678710938,1.3168848752975464,0.05595814436674118,4.802013874053955
S9,261,stress,stress,2055.0,2115.0,106.62923003795538,48.95931182268687,28.444444444444443,240.0,0.7097138554216867,0.37949986285560744,0.25,2.109375,0.5109410545673326,0.37949986285560744,57.0,0.6951219512195121,84.0,1.4,1.5396925210952759,1.2168056964874268,-0.004367518238723278,1.2972283363342285,-7.372585296630859,7.118610858917236,14.491195678710938,1.2972357273101807,0.012312348932027817,5.172460556030273
S9,262,stress,stress,2060.0,2120.0,105.95277231728724,48.85023708215061,28.444444444444443,240.0,0.7115963855421686,0.37098837244169214,0.25,2.109375,0.4853973524324948,0.37098837244169214,56.0,0.6829268292682927,84.0,1.4,1.5188153982162476,1.2248454093933105,0.0014782249927520752,1.287428379058838,-7.372585296630859,7.118610858917236,14.491195678710938,1.2874292135238647,0.004746786784380674,5.402844429016113
S9,263,stress,stress,2065.0,2125.0,106.88030137782401,48.13544289395897,28.444444444444443,240.0,0.6997767857142857,0.36372457931108465,0.25,2.109375,0.48243392647195177,0.36372457931108465,57.0,0.6867469879518072,85.0,1.4166666666666667,1.4617794752120972,1.1497019529342651,-0.001165819470770657,1.242684245109558,-7.372585296630859,7.118610858917236,14.491195678710938,1.2426848411560059,-0.1305117905139923,5.8807783126831055
S9,264,stress,stress,2070.0,2130.0,106.71089092298763,48.30328363245824,28.444444444444443,240.0,0.6979166666666666,0.34821349079070846,0.25,2.109375,0.4509646778019316,0.34821349079070846,59.0,0.7108433734939759,85.0,1.4166666666666667,1.4580506086349487,1.1481425762176514,-0.0021282776724547148,1.2398737668991089,-7.372585296630859,7.118610858917236,14.491195678710938,1.2398755550384521,-0.12676046788692474,5.951059341430664
S9,265,stress,stress,2075.0,2135.0,108.79386694365863,48.36168277306182,28.444444444444443,240.0,0.6819324712643678,0.3431860660568251,0.25,2.109375,0.4416011577039457,0.3431860660568251,62.0,0.7209302325581395,88.0,1.4666666666666666,1.500321865081787,1.1615766286849976,-0.004447796382009983,1.2912495136260986,-7.372585296630859,7.118610858917236,14.491195678710938,1.2912571430206299,-0.1915854513645172,5.140074729919434
S9,266,stress,stress,2080.0,2140.0,102.77307214480143,47.55259733508924,28.444444444444443,240.0,0.7174161585365854,0.3420760344708886,0.25,2.109375,0.4462379718785665,0.3420760344708886,63.0,0.7777777777777778,83.0,1.3833333333333333,1.6123000383377075,1.323370337486267,0.004893890116363764,1.4227567911148071,-7.372585296630859,7.118610858917236,14.491195678710938,1.4227651357650757,-0.13155195116996765,4.832481861114502
S9,267,stress,stress,2085.0,2145.0,102.61900613125752,45.615366070781945,28.444444444444443,240.0,0.7103794642857143,0.33547818153365755,0.25,2.109375,0.43288361573764417,0.33547818153365755,65.0,0.7831325301204819,85.0,1.4166666666666667,1.6034355163574219,1.3299773931503296,0.00032685944461263716,1.4424564838409424,-7.372585296630859,7.118610858917236,14.491195678710938,1.442456603050232,-0.1381060928106308,4.542244911193848
S9,268,stress,stress,2090.0,2150.0,103.95591938703488,46.54194736278147,35.55555555555556,240.0,0.7072172619047619,0.33813321612181757,0.25,1.6875,0.4382657884839081,0.33813321612181757,70.0,0.8433734939759037,85.0,1.4166666666666667,1.6446373462677002,1.309827208518982,0.012087078765034676,1.4490596055984497,-7.372585296630859,7.118610858917236,14.491195678710938,1.4491099119186401,-0.15646789968013763,4.407398700714111
S9,269,stress,stress,2095.0,2155.0,106.74354012949328,43.77641052261703,35.55555555555556,240.0,0.6665482954545454,0.2979094414576257,0.25,1.6875,0.3854870431242361,0.2979094414576257,68.0,0.7816091954022989,89.0,1.4833333333333334,1.4569196701049805,1.1606525182724,-0.004184350371360779,1.2656391859054565,-5.417001247406006,6.247086524963379,11.664087295532227,1.2656461000442505,-0.13391156494617462,3.690392017364502
S9,270,stress,stress,2100.0,2160.0,105.01595892358971,41.669437309320905,35.55555555555556,240.0,0.6722341954022989,0.2951066226834828,0.25,1.6875,0.39407272096827156,0.2951066226834828,68.0,0.7906976744186046,88.0,1.4666666666666666,1.4386478662490845,1.177904725074768,-0.000746782636269927,1.2394754886627197,-5.417001247406006,6.247086524963379,11.664087295532227,1.2394757270812988,-0.08218994736671448,4.052678108215332
S9,271,stress,stress,2105.0,2165.0,102.13751888373865,42.81891642723812,10.696378830083566,240.0,0.7466796875,0.6231647554531343,0.25,5.609375,0.9182171046682694,0.6231647554531343,65.0,0.8227848101265823,81.0,1.35,1.4051235914230347,1.1623835563659668,0.008624394424259663,1.1833746433258057,-5.417001247406006,6.247086524963379,11.664087295532227,1.183406114578247,-0.11353267729282379,5.036676406860352
S9,272,stress,stress,2110.0,2170.0,97.64393077319652,40.99977857102437,15.36,240.0,0.752373417721519,0.4673375913040958,0.25,3.90625,0.6366354825016654,0.4673375913040958,69.0,0.8846153846153846,80.0,1.3333333333333333,1.3268799781799316,1.1546638011932373,-0.004646288696676493,1.159550666809082,-5.417001247406006,6.247086524963379,11.664087295532227,1.1595600843429565,-0.08848465234041214,5.473971366882324
S9,273,stress,stress,2115.0,2175.0,100.50072094974385,43.72837095430205,10.696378830083566,240.0,0.752373417721519,0.6141819323313273,0.25,5.609375,0.9243722288276972,0.6141819323313273,70.0,0.8974358974358975,80.0,1.3333333333333333,1.361356496810913,1.135155200958252,0.0010506827384233475,1.1919200420379639,-5.417001247406006,6.247086524963379,11.664087295532227,1.191920518875122,-0.07170137017965317,4.7500762939453125
S9,274,stress,stress,2120.0,2180.0,99.80033450478373,43.40410125631311,10.696378830083566,240.0,0.752373417721519,0.6077987393478832,0.25,5.609375,0.9181428418524384,0.6077987393478832,69.0,0.8846153846153846,80.0,1.3333333333333333,1.3601658344268799,1.1341665983200073,-0.001251610112376511,1.1954578161239624,-5.417001247406006,6.247086524963379,11.664087295532227,1.1954585313796997,-0.07599218934774399,4.6704230308532715
S9,275,stress,stress,2125.0,2185.0,99.3203936452498,43.743869481620656,10.696378830083566,240.0,0.7596153846153846,0.6136348006570489,0.25,5.609375,0.9244732123611676,0.6136348006570489,68.0,0.8831168831168831,79.0,1.3166666666666667,1.3406718969345093,1.1528512239456177,0.0010706598404794931,1.1871907711029053,-5.417001247406006,6.247086524963379,11.664087295532227,1.187191367149353,-0.0846916064620018,4.8779072761535645
S9,276,stress,stress,2130.0,2190.0,98.1101072893731,45.13086422063246,10.696378830083566,240.0,0.78875,0.6486883801821437,0.25,5.609375,0.9574954489915485,0.6486883801821437,64.0,0.8648648648648649,76.0,1.2666666666666666,1.3602192401885986,1.1720997095108032,0.0011078775860369205,1.183574914932251,-5.417001247406006,6.247086524963379,11.664087295532227,1.1835753917694092,-0.08547818660736084,4.972455978393555
S9,277,stress,stress,2135.0,2195.0,93.50811077890961,42.86771821496462,10.696378830083566,240.0,0.8235677083333334,0.6608246097894878,0.25,5.609375,0.9814398449391358,0.6608246097894878,61.0,0.8591549295774648,73.0,1.2166666666666666,1.300628900527954,1.190574288368225,0.006449979729950428,1.1397944688796997,-5.417001247406006,6.247086524963379,11.664087295532227,1.139812707901001,-0.022400928661227226,5.718278884887695
S9,278,stress,stress,2140.0,2200.0,92.64605567030385,39.21707188574644,23.414634146341463,225.88235294117646,0.7521756329113924,0.3108812323581319,0.265625,2.5625,0.4286938540179418,0.3108812323581319,61.0,0.782051282051282,80.0,1.3333333333333333,0.9960927963256836,0.908168375492096,-0.004747576545923948,0.9003616571426392,-4.134457111358643,4.369009971618652,8.503467559814453,0.900374174118042,-0.18694539368152618,3.993213176727295
