subject,split,segment_index,label_id,label_name,window_start_sample,window_end_sample,window_start_seconds,window_end_seconds,mean,std,min,max,median,range,energy,rms,skewness,kurtosis
S7,train,4,2,stress,207785,209064,3246.641,3266.641,0.34706009185108544,74.3915787961725,-309.9134081934306,472.8294132384353,0.45496526799728976,782.7428214318659,7083811.131512957,74.39238836396166,0.6626920035650654,9.623448087973014
S7,train,4,2,stress,208425,209704,3256.641,3276.641,3.4624313045416963,66.34151971652076,-191.27522480039707,472.8294132384353,-0.5722254274717439,664.1046380388324,5648877.656110316,66.43181217486232,1.984632696032018,11.490584738851243
S7,train,4,2,stress,209065,210344,3266.641,3286.641,0.3654537627515707,60.37762326910601,-192.60163477891103,211.09419896831307,-1.4438842172849315,403.6958337472241,4666356.413540865,60.37872926849985,0.17343912485541696,0.6669944006461734
S7,train,4,2,stress,209705,210984,3276.641,3296.641,-0.02725450986610749,60.58896898261204,-192.60163477891103,211.09419896831307,1.241862972840979,403.6958337472241,4698910.598635817,60.588975112508976,-0.06408430420041106,0.8302532566387972
S7,train,4,2,stress,210345,211624,3286.641,3306.641,-0.4160191154268709,64.46816673276844,-303.40262268368747,235.2306437612066,-1.8108710655328433,538.633266444894,5320086.520049193,64.46950902394427,-0.09499493216762415,1.9523265592848915
S7,train,4,2,stress,210985,212264,3296.641,3316.641,0.6603322135382171,61.677007956383875,-303.40262268368747,235.2306437612066,-2.791746672593573,538.633266444894,4869746.366827617,61.680542710680456,0.11992603270215482,2.742697429598299
S7,train,4,2,stress,211625,212904,3306.641,3326.641,-0.3444370142769534,68.7303167880502,-222.57478204608208,214.83227050968853,-1.182619664108294,437.40705255577063,6046688.105782451,68.73117984323083,0.20077360533826064,1.0786758051634022
S7,train,4,2,stress,212265,213544,3316.641,3336.641,-0.3495233434709979,69.5755941491268,-222.57478204608208,202.46946074679266,-3.6779279503904005,425.04424279287474,6196333.3987476975,69.57647208483367,0.12228345416764527,0.8480410304924257
S7,train,4,2,stress,212905,214184,3326.641,3346.641,0.6135128501268535,49.4117841593411,-229.17570527303536,189.42806445043524,0.6125778340107375,418.6037697234706,3125633.0391380265,49.415592800517764,-0.3084089950658547,2.2610131805528244
S7,train,4,2,stress,213545,214824,3336.641,3356.641,0.7159252977505761,69.79914437440631,-283.00843598228516,332.96839040424913,0.9253434398784224,615.9768263865343,6236714.373671902,69.80281587752154,0.007477252442498972,4.39349024802141
S7,train,4,2,stress,214185,215464,3346.641,3366.641,-0.29727504097960133,87.84201151765978,-299.186432237306,341.7757592295714,-4.277695880235287,640.9621914668774,9876873.420695886,87.84251453549506,0.2990983979121311,2.5187197520821547
S7,train,4,2,stress,214825,216104,3356.641,3376.641,-0.8103719668229965,75.7483592092904,-299.186432237306,341.7757592295714,-3.294150545631002,640.9621914668774,7345242.400799109,75.75269385061038,0.528648700687558,3.079625653564519
S7,train,4,2,stress,215465,216744,3366.641,3386.641,-0.18477148755653516,56.598857011682306,-194.0690584991537,256.8253427396671,-4.950286520804893,450.8944012388208,4100434.887080285,56.59915861151536,0.6651151694252068,1.6876212720839892
S7,train,4,2,stress,216105,217384,3376.641,3396.641,-0.1055746228784364,50.47122884063799,-194.0690584991537,172.38241085207767,-4.235521938385698,366.45146935123137,3260615.790956856,50.47133925987148,0.2822939867366684,1.0680282617805261
S7,train,4,2,stress,216745,218024,3386.641,3406.641,0.2850745973016052,36.8431971042551,-114.44106812950723,165.60774736565372,0.7663926124960182,280.04881549516097,1737603.1236979438,36.84429997148838,0.5881017781296369,3.1633063457294437
S7,train,4,2,stress,217385,218664,3396.641,3416.641,0.13004662531982833,19.149841308798266,-78.13940399297513,165.60774736565372,0.6659265346209803,243.74715135862886,469418.66787444934,19.150282877203498,3.50948127951562,30.836366193029157
S7,train,4,2,stress,218025,219304,3406.641,3426.641,-0.18806191266175867,9.79380161904364,-29.63312217886841,41.19118024129736,0.09704372344853551,70.82430242016576,122821.01431830508,9.795607047864662,0.7426685097546615,2.6773761911005387
S7,train,4,2,stress,218665,219944,3416.641,3436.641,-0.2853004456424203,19.947626331225223,-56.64374062425345,79.62455380350801,-1.3540500902663433,136.26829442776145,509426.16652092617,19.94966647827661,0.35217069689015146,0.7148127391395391
S7,train,4,2,stress,219305,220584,3426.641,3446.641,0.17177265861094515,23.143922571345243,-70.46467785349142,79.62455380350801,-0.39918286623187665,150.08923165699943,685658.4420283778,23.14456000520792,-0.0827305084036237,0.14792827819486787
S7,train,4,2,stress,219945,221224,3436.641,3456.641,-0.03535985357980227,23.88646517348884,-70.46467785349142,99.91989623640656,-0.16849862940864696,170.38457408989797,730322.5200685319,23.886491345602444,0.1372727630480965,1.4804288649454334
S7,train,4,2,stress,220585,221864,3446.641,3466.641,0.21146229138992717,30.868046476262943,-93.31651990801655,123.59419242885228,-1.2315984576233188,216.9107123368688,1219687.6922386037,30.86877078151006,0.3734107345025934,1.175486424838697
S7,train,4,2,stress,221225,222504,3456.641,3476.641,0.2907061924272059,26.533504382198295,-93.31651990801655,123.59419242885228,-0.353169618790075,216.9107123368688,901262.5470597782,26.53509685097177,0.33415528388105864,2.5701000208782707
S7,train,4,2,stress,221865,223144,3466.641,3486.641,-0.8945453111652351,42.115193420264234,-141.67531775871407,152.95066943943365,0.8556483016139078,294.62598719814775,2271346.8520191945,42.12469261775088,-0.13372390803261414,2.294273963024695
S7,train,4,2,stress,222505,223784,3476.641,3496.641,0.0005907513997911451,47.104255542561205,-141.67531775871407,152.95066943943365,4.013275215148709,294.62598719814775,2840077.939926906,47.10425554626562,-0.15372742241475795,0.7489772014157206
S7,train,4,2,stress,223145,224424,3486.641,3506.641,0.6180894478500006,32.00187906665223,-97.17490959159039,88.99049804013706,1.1030312654012948,186.16540763172745,1311362.9419035877,32.00784744968299,-0.045597043480125624,-0.01895334427448203
S7,train,4,2,stress,223785,225064,3496.641,3516.641,-0.3993032023287323,29.30356792490163,-99.54684823857343,86.79418895961383,-0.35790859103096206,186.34103719818728,1099338.9263061932,29.30628833845585,-0.029462237160015236,0.8130294653637149
S7,train,4,2,stress,224425,225704,3506.641,3526.641,-0.040214774073313996,28.34978942972166,-99.54684823857343,86.79418895961383,1.044257488445146,186.34103719818728,1028751.5877601431,28.349817952459798,-0.2273203976559201,0.9203544970804827
S7,train,4,2,stress,225065,226344,3516.641,3536.641,0.5108509719591289,26.886645038348522,-77.00982490653958,77.4668043503169,0.6335561208603434,154.47662925685648,925635.3921711395,26.891497729462795,0.052521837898760304,0.28617825832902577
S7,train,4,2,stress,225705,226984,3526.641,3546.641,0.02156566431690101,27.01906341158741,-73.49277006576048,99.5628435994738,-0.10491907951710985,173.05561366523426,934438.7234780914,27.0190720180627,0.3262190611905603,0.701064809278654
S7,train,4,2,stress,226345,227624,3536.641,3556.641,0.21120581321338805,36.078602010626014,-78.67865560317178,118.23270712449195,-0.9278676065856679,196.91136272766374,1666188.9675989537,36.079220209653684,0.3059087614247543,0.13112534017952404
S7,train,4,2,stress,226985,228264,3546.641,3566.641,-0.4758083045172091,38.63220855775604,-88.10411215594216,171.05749632141445,-2.779474543849404,259.1616084773566,1910622.632438536,38.63513856054623,0.5742074634407441,1.0933545383081835
S7,train,4,2,stress,227625,228904,3556.641,3576.641,-0.6104209873496277,34.9358753612582,-101.19598125332364,171.05749632141445,-1.6717330115852083,272.2534775747381,1562736.6413301304,34.941207778769815,0.4804773562827845,1.8759923061224582
S7,train,4,2,stress,228265,229544,3566.641,3586.641,0.5970556103785143,27.858197169049532,-101.19598125332364,106.45807123770786,0.9374692632315977,207.6540524910315,993837.5998867506,27.86459446881515,-0.05296879327077979,0.9773942455193798
S7,train,4,2,stress,228905,230184,3576.641,3596.641,0.4327746198541925,26.0166866616897,-82.15791224044482,75.53888008699754,0.3658919263263535,157.69679232744235,866630.75676689,26.020285907809175,-0.10586844034249099,0.5667891203989739
S7,train,4,2,stress,229545,230824,3586.641,3606.641,-0.12985776751212383,27.610277411978295,-82.15791224044482,75.53888008699754,-1.0701700931530675,157.69679232744235,975800.680711913,27.61058278642778,-0.005222805014242149,0.043858943005809614
S7,train,4,2,stress,230185,231464,3596.641,3616.641,-0.18438367801830174,22.700861061784796,-72.12937316745378,81.79840525830623,0.07128857707287097,153.92777842576,659664.755567586,22.701609861134884,0.1243062597284873,0.28372592250440354
S7,train,4,2,stress,230825,232104,3606.641,3626.641,-0.3006744194825123,28.911221606302345,-77.4144698273506,97.41298438610214,0.9105084810354922,174.82745421345274,1070014.899040326,28.912785059126605,0.02773937771527247,0.5354439204667769
S7,train,4,2,stress,231465,232744,3616.641,3636.641,-1.1927959462367173,37.69177588164914,-246.83486898103638,97.41298438610214,0.5875362015399115,344.24785336713853,1820278.6960407381,37.71064480066374,-1.133924443307746,6.447776486361773
S7,train,4,2,stress,232105,233384,3626.641,3646.641,0.6077041545479199,46.13334208112208,-246.83486898103638,249.93958496246364,0.988953174630433,496.7744539435,2724677.831569003,46.13734448267785,0.2963979871526252,7.054365358870953
S7,train,4,2,stress,232745,234024,3636.641,3656.641,1.3745988026319087,40.775164934638894,-171.70679670617537,249.93958496246364,-1.3803476417254348,421.64638166863904,2130564.6045634593,40.79832836422594,1.4232212112073388,7.3684076409899095
S7,train,4,2,stress,233385,234664,3646.641,3666.641,-0.040403135774463306,29.58182334022383,-91.06491683654608,96.11959173290737,-1.1029086690343801,187.18450856945344,1120109.9578183577,29.581850931704594,0.0577967744822814,0.42159211363793947
S7,train,4,2,stress,234025,235304,3656.641,3676.641,-0.1749184873763304,25.789326576926438,-91.06491683654608,70.60105277337247,0.12440121352539399,161.66596960991853,851353.5510637957,25.789919770495416,-0.26482084664790123,1.056960258600939
S7,train,4,2,stress,234665,235944,3666.641,3686.641,-0.32110142834224403,23.948893754307548,-74.60715624395817,58.051255317095716,0.4522048197230159,132.6584115610539,734275.3512734647,23.951046285755332,-0.3125069613454742,0.052142483093115644
S7,train,4,2,stress,235305,236584,3676.641,3696.641,0.03985140651904382,24.364347196893476,-74.60715624395817,62.6758856666666,0.03786099184419052,137.28304191062477,759837.4431556766,24.36437978823537,-0.17473319171614587,-0.01630870916708682
S7,train,4,2,stress,235945,237224,3686.641,3706.641,0.20583264390657438,15.859897348480025,-53.322234051733666,62.6758856666666,-0.033397227770704765,115.99811971840026,322020.7500564753,15.861232959061578,0.22046800714339865,1.5857410624712402
S7,train,4,2,stress,236585,237864,3696.641,3716.641,0.20215712655987397,24.938343665382845,-85.852618534077,74.3624893274495,1.1055849579549082,160.2151078615265,796111.1709139963,24.939163022775237,-0.26818328542456993,1.5643903415519755
S7,train,4,2,stress,237225,238504,3706.641,3726.641,-0.29592164032033563,31.84738188065518,-85.852618534077,85.87913869293327,1.2332748848464092,171.73175722701026,1298359.4269049522,31.84875668325993,-0.03582896138408111,-0.23001749254760862
S7,train,4,2,stress,237865,239144,3716.641,3736.641,-0.07532017587699799,34.540315291421344,-83.52188707412795,85.87913869293327,1.7380624291306637,169.4010257670612,1527089.988556402,34.540397414617125,-0.1863583680267076,-0.6883431240084348
S7,train,5,4,meditation,297833,299112,4653.641,4673.641,0.0010159573697406331,4.305203689915434,-10.689612052358152,7.384214433082077,0.5294679018853559,18.07382648544023,23724.518200103477,4.30520380979006,-0.4477925105438848,-0.8609789901907932
S7,train,5,4,meditation,298473,299752,4663.641,4683.641,-0.07125475701046788,4.30112178886098,-10.689612052358152,7.384214433082077,0.8031443936848062,18.07382648544023,23686.04913025446,4.3017119711820895,-0.45052609053642306,-0.9474468182550515
S7,train,5,4,meditation,299113,300392,4673.641,4693.641,-0.019004933596911355,4.055343837515671,-11.306009980685307,7.148596328809117,0.9423928628744065,18.454606309494423,21051.103779811005,4.055388369561829,-0.5183356701954874,-0.8031372819925324
S7,train,5,4,meditation,299753,301032,4683.641,4703.641,0.0851668090871763,4.300178828392968,-11.306009980685307,7.148596328809117,1.014353149991455,18.454606309494423,23678.452917157396,4.301022127533084,-0.5634669328704583,-0.731072775693832
S7,train,5,4,meditation,300393,301672,4693.641,4713.641,-0.00814626727134934,4.654770760644656,-12.20901508823937,7.132626993665197,0.9901452306635041,19.341642081904567,27733.705210653297,4.654777888989215,-0.560695498091598,-0.8385864866029697
S7,train,5,4,meditation,301033,302312,4703.641,4723.641,-0.07103594150058837,5.108886645824068,-12.966065367072833,8.058726694123607,1.142874188651783,21.02479206119644,33415.38414702639,5.10938047759847,-0.5202846922472661,-0.8784820746206736
S7,train,5,4,meditation,301673,302952,4713.641,4733.641,0.03533203303404566,5.061902732471174,-12.966065367072833,8.058726694123607,1.1085358515607755,21.02479206119644,32798.857760713545,5.062026039596938,-0.5105529854678089,-0.8520465714323135
S7,train,5,4,meditation,302313,303592,4723.641,4743.641,0.04859172222437874,5.155029454336549,-13.903245855335673,8.57113105931611,0.9367829347665392,22.474376914651785,34018.16298309903,5.155258463990541,-0.5296514198673763,-0.7538731110225325
S7,train,5,4,meditation,302953,304232,4733.641,4753.641,-0.1548268837758107,5.742220132175917,-14.55565260711735,8.955387052412252,0.46250526200488673,23.5110396595296,42236.24116519185,5.744307043526324,-0.5024106316181804,-0.8169143489838411
S7,train,5,4,meditation,303593,304872,4743.641,4763.641,0.027386528474614,6.272227552842878,-16.930552652933162,10.74203755539182,0.8906945768500398,27.672590208324984,50357.23327562657,6.272287341678732,-0.5179542445260606,-0.827774557235935
S7,train,5,4,meditation,304233,305512,4753.641,4773.641,0.03786467017471411,6.65524481897643,-17.148732128473853,11.37040158165405,0.9234900651644222,28.519133710127903,56695.95818721288,6.655352532643185,-0.49738014633085575,-0.819849042624722
S7,train,5,4,meditation,304873,306152,4763.641,4783.641,-0.006634653252270084,6.683048515617077,-17.148732128473853,11.37040158165405,0.8867768692090581,28.519133710127903,57168.87229531571,6.683051808920488,-0.45328658119013027,-0.9058714009065767
S7,train,5,4,meditation,305513,306792,4773.641,4793.641,0.13820369216970735,7.043841731067754,-21.000461933376197,12.751705222852273,1.3405518144932764,33.75216715622847,63532.55243886198,7.045197413334911,-0.5058619021480795,-0.7279665593112434
S7,train,5,4,meditation,306153,307432,4783.641,4803.641,-0.13476502424152023,7.328878417322561,-21.000461933376197,12.751705222852273,1.119898668519657,33.75216715622847,68775.19419859874,7.330117357017913,-0.49309725092041196,-0.7125173282751667
S7,train,5,4,meditation,306793,308072,4793.641,4813.641,-0.10879617082011547,7.202083746720232,-18.35062410690099,12.296000324129249,0.9492903644906197,30.64662443103024,66408.7640339928,7.202905448605922,-0.440169247472786,-0.8796262024976969
S7,train,5,4,meditation,307433,308712,4803.641,4823.641,0.030368611348628626,8.028275561787291,-23.130414373628323,14.077951957894836,1.461658309748566,37.20836633152316,82501.28735813925,8.028332999355863,-0.524515414762026,-0.7604189599766529
S7,train,5,4,meditation,308073,309352,4813.641,4833.641,0.08774766580428979,8.612802530379073,-23.130414373628323,14.077951957894836,2.873797586372727,37.20836633152316,94960.72586260259,8.613249507599225,-0.5869320168308478,-0.8368238946091275
S7,train,5,4,meditation,308713,309992,4823.641,4843.641,0.05989051241691847,7.188913267143483,-19.468276603285968,12.530408520601128,1.2538831219200632,31.998685123887096,66155.59787006612,7.1891627353947944,-0.5888522266885419,-0.44518423257314543
S7,train,5,4,meditation,309353,310632,4833.641,4853.641,0.004522803761661409,5.859330794564215,-16.660330444626904,11.068269790380477,0.8844875526573581,27.72860023500738,43944.67560432946,5.859332540134789,-0.46999067146524176,-0.43798481127745337
S7,train,5,4,meditation,309993,311272,4843.641,4863.641,-0.009028053453479424,6.822339437984086,-15.85255694433662,12.81187885980991,1.354004791589461,28.664435804146528,59576.82804841237,6.822345411427229,-0.3978984391056838,-0.8634797831811496
S7,train,5,4,meditation,310633,311912,4853.641,4873.641,-0.06933860889367502,7.425568332717079,-15.981417452048909,12.912512753200861,1.1445427166180073,28.89393020524977,70584.15732036353,7.42589206133068,-0.36988741039896345,-1.0445383481866812
S7,train,5,4,meditation,311273,312552,4863.641,4883.641,-0.01687225590362703,7.164598408250037,-15.981417452048909,13.437970360551926,0.5847988199283294,29.419387812600835,65704.64643138336,7.164618274864212,-0.333187049285245,-0.9805663567817509
S7,train,5,4,meditation,311913,313192,4873.641,4893.641,-0.08951030976384237,6.935576184018525,-15.435125421329785,13.437970360551926,0.5907106035392347,28.87309578188171,61581.09324784511,6.9361537684713275,-0.3184377550219354,-0.9783454463296684
S7,train,5,4,meditation,312553,313832,4883.641,4903.641,0.08423876024264501,6.764069599587666,-14.334262955279632,11.431426221956904,0.9638984525290057,25.76568917723654,58572.45915749538,6.764594128016348,-0.36856644630463187,-1.0875863195362676
S7,train,5,4,meditation,313193,314472,4893.641,4913.641,0.07021359502150448,6.8155030418969,-14.623744163161872,11.431426221956904,0.7299288027081361,26.055170385118778,59463.69492868062,6.815864703985235,-0.3279536853932547,-1.1396878600014806
S7,train,5,4,meditation,313833,315112,4903.641,4923.641,-0.10254440997760961,7.374438001231108,-18.040796732576396,14.140178679083297,0.7761939206073397,32.180975411659695,69622.84952322447,7.375150926592561,-0.3225375262278979,-1.0514229999833684
S7,train,5,4,meditation,314473,315752,4913.641,4933.641,0.013014716217526168,7.868953860948433,-18.348535049059326,14.140178679083297,1.445431615210576,32.48871372814262,79258.37343817405,7.868964623670224,-0.43938155419655855,-0.969681131147901
S7,train,5,4,meditation,315113,316392,4923.641,4943.641,0.04297255434900386,7.841865049310851,-18.775382362672012,13.682613612881616,1.349801191766169,32.45799597555363,78715.76843779883,7.841982790852728,-0.509371414246905,-0.8333998818026238
S7,train,5,4,meditation,315753,317032,4933.641,4953.641,0.08799494669797324,7.417458683116816,-19.501105249127278,14.03458428948367,1.1063239645939937,33.535689538610946,70433.83862577847,7.417980616474367,-0.5332606539487174,-0.5908207487500698
S7,train,5,4,meditation,316393,317672,4943.641,4963.641,0.05515066564415664,8.333927608133497,-22.764327515344945,16.55432038666042,1.7383955422650716,39.31864790200537,88905.46044611925,8.334110088877557,-0.5353616960577587,-0.6283618157157838
S7,train,5,4,meditation,317033,318312,4953.641,4973.641,-0.009308553619169069,8.988000627254667,-22.764327515344945,16.55432038666042,1.9162632272419353,39.31864790200537,103403.82966361698,8.98800544752287,-0.4839539410879829,-0.8834450367188285
S7,train,5,4,meditation,317673,318952,4963.641,4983.641,0.02565741447303126,7.954234613429386,-20.06202778287754,13.834440940089754,1.6820044169289277,33.89646872296729,80986.24843314633,7.954275993979312,-0.4807605697522578,-0.8556823416001849
S7,train,5,4,meditation,318313,319592,4973.641,4993.641,-0.03655832089422354,7.715541410612431,-18.025074682956664,13.834440940089754,1.2195426629919814,31.85951562304642,76199.57218521839,7.715628021729785,-0.40327508174380566,-0.9668145452700365
S7,train,5,4,meditation,318953,320232,4983.641,5003.641,-0.022122466689238673,8.443861876727555,-23.43760625520197,14.197524394399881,1.5237478767207215,37.63513064960185,91263.0947798853,8.443890856517829,-0.49313977744361887,-0.7934910447621251
S7,train,5,4,meditation,319593,320872,4993.641,5013.641,-0.07635814032566499,8.586576730846609,-23.43760625520197,14.197524394399881,2.0364712934976144,37.63513064960185,94380.96706599736,8.58691624043873,-0.5839656469612495,-0.7127071301084791
S7,train,5,4,meditation,320233,321512,5003.641,5023.641,-0.14489915520576582,8.434421453865175,-25.80534486207647,15.434713558146033,1.5725589569815994,41.2400584202225,91085.39011404858,8.435666009663995,-0.5623730598515421,-0.49862137025254505
S7,train,5,4,meditation,320873,322152,5013.641,5033.641,-0.030650088859251495,7.436680940660615,-25.80534486207647,15.434713558146033,1.4723212650636541,41.2400584202225,70790.60843664888,7.4367441021680945,-0.5534101637785149,-0.18099550429384204
S7,train,5,4,meditation,321513,322792,5023.641,5043.641,0.037252409604795075,6.314867849750976,-15.339601948890824,9.983362028660723,1.5151556620882278,25.322963977551545,51045.04793835504,6.31497772773902,-0.4762153358989852,-1.0091011960845315
S8,train,1,1,baseline,10147,11426,158.547,178.547,0.15265707004713486,36.47598659065178,-121.46554545325783,102.7503936664922,7.217447139017434,224.21593911975003,1703066.754486328,36.476306034773366,-0.4780256549868492,0.4362144307274649
S8,train,1,1,baseline,10787,12066,168.547,188.547,0.33194331135760125,38.88037634767791,-121.46554545325783,96.18197251685775,9.22026718951399,217.6475179701156,1935096.1296627547,38.88179331382527,-0.5210770313853875,-0.4546826794764036
S8,train,1,1,baseline,11427,12706,178.547,198.547,-0.14782040261574264,34.41150302201343,-76.70130719993016,50.334438617776634,7.274669270380663,127.03574581770678,1515741.9406149997,34.41182051425743,-0.48658116565154064,-1.0030150246830192
S8,train,1,1,baseline,12067,13346,188.547,208.547,-0.15082219320358417,34.956390732941315,-84.75616800716809,52.19996730732747,8.936042288483122,136.95613531449555,1564124.1605222763,34.956716098741715,-0.5672604172349256,-0.8571983157684864
S8,train,1,1,baseline,12707,13986,198.547,218.547,0.18432794903384164,37.47625931602932,-84.75616800716809,53.04090407968128,10.404607626090957,137.79707208684937,1797765.1060672882,37.476712624175946,-0.5687784461001805,-0.9073323750633486
S8,train,1,1,baseline,13347,14626,208.547,228.547,-0.000490747383688106,37.46504148281435,-83.50413217426119,53.98059811014966,9.793268682712936,137.48473028441083,1796645.5469437866,37.465041486028454,-0.5175212487063078,-1.019014081590278
S8,train,1,1,baseline,13987,15266,218.547,238.547,0.13786989905163774,38.12132794498796,-96.18868454739321,86.4413115879343,9.427906604671634,182.6299961353275,1860165.9550699322,38.12157725486164,-0.4389582849317444,-0.8615765178029209
S8,train,1,1,baseline,14627,15906,228.547,248.547,-0.023470485633671247,40.36578047557908,-96.18868454739321,86.4413115879343,9.668681696467422,182.6299961353275,2085627.8838609122,40.36578729897805,-0.4264292637456067,-0.7543631516147244
S8,train,1,1,baseline,15267,16546,238.547,258.547,-0.06106425049121746,65.12597041993223,-302.7826831852312,220.78049036026474,8.17400551718606,523.5631735454959,5428986.562535136,65.12599904785013,-0.7368454110080505,4.108008768858208
S8,train,1,1,baseline,15907,17186,248.547,268.547,-0.20426091598826351,64.20871701087171,-302.7826831852312,220.78049036026474,6.779519762732473,523.5631735454959,5277185.36026113,64.20904190769403,-0.7475591453782187,4.440759717998207
S8,train,1,1,baseline,16547,17826,258.547,278.547,-0.3524642005447212,38.11343634386058,-82.29990534076188,53.073503989455986,8.485052957594311,135.37340933021787,1859530.5740162276,38.11506606251887,-0.45887745348879194,-1.1474931438446192
S8,train,1,1,baseline,17187,18466,268.547,288.547,-0.2920521377729707,39.76026122567057,-95.60800902931126,63.65790040545838,6.452438811938942,159.26590943476964,2023633.4939964674,39.76133382049375,-0.46607973343820064,-0.9762724266751479
S8,train,1,1,baseline,17827,19106,278.547,298.547,-0.19653043996267422,38.693450756051114,-95.60800902931126,63.65790040545838,6.7975448323627745,159.26590943476964,1916443.8471997245,38.69394985814688,-0.4699666813884938,-0.9123467764509718
S8,train,1,1,baseline,18467,19746,288.547,308.547,0.26308956431633096,37.24239044668518,-133.20324340764066,77.82995183754896,8.081160785721213,211.03319524518963,1775443.023746815,37.243319700346255,-0.6233643928170531,-0.18936349067339986
S8,train,1,1,baseline,19107,20386,298.547,318.547,-0.10589782378641428,36.66400608638083,-133.20324340764066,91.21096089229779,6.025671325444795,224.41420429993843,1720653.5125136042,36.664159020100996,-0.5341820311383032,0.036364107875512364
S8,train,1,1,baseline,19747,21026,308.547,328.547,-0.1921826041691559,32.689782486991454,-81.7266071304582,91.21096089229779,6.948179592139262,172.937568022756,1367883.2808962024,32.69034740103198,-0.38261311915181045,-0.7593131314124144
S8,train,1,1,baseline,20387,21666,318.547,338.547,-0.21844181200640472,34.36978227534435,-106.53235116268765,84.9300658596275,8.31140583287802,191.46241702231515,1512101.9526141533,34.37047643661355,-0.47348889347398837,-0.5611940996218925
S8,train,1,1,baseline,21027,22306,328.547,348.547,-0.06373140411049513,50.38900187496526,-218.2860264410096,176.241957211058,9.157249162430437,394.52798365206763,3249991.131708316,50.389042178306205,-0.3177916978499117,2.1600868802686826
S8,train,1,1,baseline,21667,22946,338.547,358.547,0.8146226027828833,49.86709666861076,-218.2860264410096,176.241957211058,7.018231262877037,394.52798365206763,3183860.4033811656,49.87375001081767,-0.32329220419079086,2.3651707758438567
S8,train,1,1,baseline,22307,23586,348.547,368.547,0.006618572570221826,35.40823185936849,-98.3599437602223,98.49142555700139,6.1241757448708425,196.85136931722369,1604790.9468317446,35.40823247794643,-0.3637727946990178,-0.6640656649852614
S8,train,1,1,baseline,22947,24226,358.547,378.547,-0.018130839190037662,34.88201570089841,-69.77113546884,45.98770987240733,9.178280638039034,115.75884534124734,1557446.8455488675,34.88202041288682,-0.4847561563597087,-1.1367332666462553
S8,train,1,1,baseline,23587,24866,368.547,388.547,0.00828530110887904,35.01417236665972,-69.77113546884,48.53790958930717,9.544792829150165,118.30904505814718,1569270.1890155156,35.01417334692298,-0.47797520740055727,-1.1438409546833324
S8,train,1,1,baseline,24227,25506,378.547,398.547,-0.010611600142691113,34.77975956169562,-70.81197109415301,49.121496814561944,9.274188419903325,119.93346790871496,1548328.6883525322,34.77976118054027,-0.4575468294279835,-1.1474670760820658
S8,train,1,1,baseline,24867,26146,388.547,408.547,0.09506110300711841,34.90478062331549,-70.81197109415301,49.121496814561944,9.50650171868242,119.93346790871496,1559491.516128109,34.90491006971777,-0.4870246835540364,-1.1362659372095358
S8,train,1,1,baseline,25507,26786,398.547,418.547,0.06883452392616932,35.33801083974724,-71.0563636480697,46.78495283284334,9.392006433472492,117.84131648091304,1598438.0778262755,35.33807788069093,-0.4982863289083655,-1.1388525286813604
S8,train,1,1,baseline,26147,27426,408.547,428.547,-0.23508892962787567,36.65789895022976,-71.12042607883282,50.509657283624406,8.962671303652375,121.63008336245723,1720136.7324801148,36.65865276097977,-0.47368363647403766,-1.1566219468036247
S8,train,1,1,baseline,26787,28066,418.547,438.547,-0.17211480041189448,36.00630367643153,-71.12042607883282,50.509657283624406,7.870062645665344,121.63008336245723,1659498.915768227,36.006715039613475,-0.4429303547440968,-1.1383003717130875
S8,train,1,1,baseline,27427,28706,428.547,448.547,0.7786458041022346,50.84659674072295,-235.34370450955393,283.92753497023165,7.325413955674188,519.2712394797855,3310057.8424344887,50.85255833684225,-0.12955841957893194,6.778456432884573
S8,train,1,1,baseline,28067,29346,438.547,458.547,-0.886761174762176,52.480559368967434,-235.34370450955393,283.92753497023165,4.445127271720926,519.2712394797855,3526394.1850377996,52.488050612122954,-0.05486860042762791,5.707633539614857
S8,train,1,1,baseline,28707,29986,448.547,468.547,0.08837804997127882,41.75170263585126,-105.93438537641032,106.93464213095254,5.050716539118815,212.86902750736286,2231311.9791005,41.751796173006326,-0.1982159157585531,-0.6476970563781039
S8,train,1,1,baseline,29347,30626,458.547,478.547,1.2050173575040102,47.369888425089506,-149.13751997549883,154.38898900321857,3.6264476846843645,303.5265089787174,2874058.7471837625,47.385212843642634,-0.05231997932274268,0.5031939359796689
S8,train,1,1,baseline,29987,31266,468.547,488.547,-0.09383056055302914,46.945485615344396,-161.50292382142226,154.38898900321857,2.5648497454343873,315.8919128246408,2820975.9025082905,46.9455793854395,-0.2236505309002928,1.2018249092428315
S8,train,1,1,baseline,30627,31906,478.547,498.547,-0.3990340605810124,36.33363689937907,-161.50292382142226,131.7062339365141,4.49793545164407,293.2091577579364,1689974.2701023028,36.3358280285096,-0.6230192167999931,1.8791429860579107
S8,train,1,1,baseline,31267,32546,488.547,508.547,-0.547981297051369,26.157295474185776,-64.55876683902719,68.30903544121645,5.991781145084963,132.86780228024364,876165.6192329957,26.163034801524418,-0.4065349405713949,-0.6614078323278614
S8,train,1,1,baseline,31907,33186,498.547,518.547,-0.3377455842248301,37.16349054328283,-178.31783352596443,179.4081700999116,6.973367479810316,357.72600362587605,1767986.0498436298,37.16502524471544,-0.4032906774972725,5.654323557568619
