subject,segment_index,label_id,label_name,window_start_sample,window_end_sample,window_start_seconds,window_end_seconds,mean,std,min,max,median,range,energy,rms,skewness,kurtosis
S2,5,4,meditation,352420,353699,5506.562,5526.562,-0.5130041383629972,101.76071838990543,-423.1683888497133,293.38985244978255,3.4936853512948307,716.5582412994959,13255048.935008785,101.76201148009808,-0.7436936650413805,3.3032791550502187
S2,5,4,meditation,353060,354339,5516.562,5536.562,0.12627935092803835,134.95404826795098,-455.2719713072696,449.62109702751326,6.60818093105255,904.8930683347828,23312142.19569013,134.95410734906483,-0.5032071090231403,1.5333224265349754
S2,5,4,meditation,353700,354979,5526.562,5546.562,0.6408217569454245,97.60682432934908,-455.2719713072696,449.62109702751326,3.6566040128230806,904.8930683347828,12195203.594476273,97.60892791227957,-0.5861362526568531,6.870233315725015
S2,5,4,meditation,354340,355619,5536.562,5556.562,-0.0029875322400119476,40.352660858224624,-313.1934681709633,221.150575549903,2.5225917901526618,534.3440437208662,2084271.67649823,40.352660968816444,-1.464618681197806,22.989887070717078
S2,5,4,meditation,354980,356259,5546.562,5566.562,0.06041007918625929,12.098338166279,-32.49524175785906,19.46279655108093,3.2587492334898993,51.95803830893999,187357.9977770373,12.098488986783035,-0.5617703647311352,-0.7382263851732804
S2,5,4,meditation,355620,356899,5556.562,5576.562,0.08689865101119063,13.800167529384169,-32.49524175785906,19.429963779664103,4.147217038409035,51.92520553752317,243778.7842747094,13.800441123914,-0.5729244022602007,-0.915835698927328
S2,5,4,meditation,356260,357539,5566.562,5586.562,-0.15953591939470252,15.178004980180903,-37.86588530949793,22.934499324833375,3.248939783748259,60.80038463433131,294908.52721660596,15.178843397570626,-0.5159477360236877,-0.9482273634155987
S2,5,4,meditation,356900,358179,5576.562,5596.562,0.1331495837679569,17.702081104903073,-40.2152887234167,27.579167843869975,4.7365255104484385,67.79445656728667,401128.19744796655,17.702581852832196,-0.5148654481869374,-0.9797431211565701
S2,5,4,meditation,357540,358819,5586.562,5606.562,0.14471899510862407,19.122171724108696,-41.28313028824648,27.579167843869975,5.7400301392061435,68.86229813211645,468068.34564332466,19.122719342024748,-0.5033253260920437,-1.050141381842014
S2,5,4,meditation,358180,359459,5596.562,5616.562,-0.2067714155520334,17.72532184166363,-41.28313028824648,27.162771609244345,4.620515613480956,68.44590189749083,402214.1296753242,17.726527827209903,-0.4781516761706417,-1.03431020791967
S2,5,4,meditation,358820,360099,5606.562,5626.562,-0.15949395096968194,13.36885904463947,-35.68869360103601,23.489023287869976,3.046761880728048,59.177716888905984,228802.34300906816,13.369810412860554,-0.5215485664438219,-0.6873987592792932
S2,5,4,meditation,359460,360739,5616.562,5636.562,0.217594532642808,10.900465267707117,-27.210086593536904,18.64552820517969,3.4867668677031443,45.855614798716594,152150.38775440032,10.902636856885827,-0.5617811893281577,-0.8308089838403561
S2,5,4,meditation,360100,361379,5626.562,5646.562,0.004628796564634818,12.345431578382101,-31.551010572512034,19.529392885998433,3.7956734491764976,51.08040345851047,195084.41892130766,12.345432446142647,-0.5337009585785978,-0.9491036202797822
S2,5,4,meditation,360740,362019,5636.562,5656.562,-0.022067083312887092,11.952674933162571,-31.551010572512034,19.529392885998433,3.463775484734546,51.08040345851047,182869.66401794407,11.952695303320453,-0.5115930039674147,-0.9438711359190259
S2,5,4,meditation,361380,362659,5646.562,5666.562,0.19360759022803192,13.417558356827175,-34.96503496144757,24.015137410472388,3.9484811226050778,58.98017237191996,230487.4958820566,13.418955106782969,-0.5195729806138232,-0.8165089481184529
S2,5,4,meditation,362020,363299,5656.562,5676.562,0.23328590037118674,19.160560872219516,-81.92941773147209,63.011145431560955,3.7268281305438835,144.94056316303303,469992.3395191571,19.161980984473956,-0.4047445911774722,1.1806027431826625
S2,5,4,meditation,362660,363939,5666.562,5686.562,0.07551001202794301,22.19616396864506,-81.92941773147209,63.011145431560955,4.509203249016673,144.94056316303303,630624.507756664,22.19629240852836,-0.40089014613516766,0.05865139373192019
S2,5,4,meditation,363300,364579,5676.562,5696.562,-0.31891603926161316,21.447030072624703,-55.344663836950026,39.49295603526737,4.240550170654545,94.8376198722174,588898.3121614933,21.449401072667897,-0.4178125781807993,-1.0997706833480483
S2,5,4,meditation,363940,365219,5686.562,5706.562,-0.1448260321444168,20.243670306916695,-43.56303271495564,30.089008771137962,3.770252877618031,73.6520414860936,524578.767455651,20.24418835307376,-0.4142326625676479,-1.1742703633907063
S2,5,4,meditation,364580,365859,5696.562,5716.562,0.15144697894093723,19.579536754864964,-41.12063817306701,31.491059094809206,5.018820627987762,72.61169726787621,490727.9305248492,19.5801224644418,-0.42563871200046766,-1.18247952389915
S2,5,4,meditation,365220,366499,5706.562,5726.562,0.1887529606841356,21.28622350928026,-45.30257419728358,32.882619631209316,5.277112088893881,78.1851938284929,580017.8418780195,21.287060364625333,-0.42334709197374654,-1.1259560841382807
S2,5,4,meditation,365860,367139,5716.562,5736.562,-0.06999064377470013,23.711776428001382,-48.273898583336226,34.92534982142845,4.873007858957881,83.19924840476467,719684.1472790246,23.711879724343618,-0.38400675061292766,-1.2229680403091394
S2,5,4,meditation,366500,367779,5726.562,5746.562,-0.12479977264227515,24.0366012959615,-48.273898583336226,58.550256506876956,3.640720859327993,106.82415509021318,739550.4343606652,24.03692527850161,-0.29866079054430805,-1.144953501213876
S2,5,4,meditation,367140,368419,5736.562,5756.562,-0.1050516977434444,24.28130192288485,-48.481516764112875,58.550256506876956,3.652157887482117,107.03177327098983,754678.6034297477,24.28152917197536,-0.29345735818334195,-1.1246540241157472
S2,5,4,meditation,367780,369059,5746.562,5766.562,0.1292206610118105,25.46628441940326,-52.8731594976865,38.93584196969789,4.502620434730461,91.80900146738439,830141.8753397423,25.466612262120254,-0.38374829014254297,-1.145234651272289
S2,5,4,meditation,368420,369699,5756.562,5776.562,-0.1485217014656163,25.788912036621536,-52.8731594976865,38.93584196969789,4.2038683727178325,91.80900146738439,851315.2546923641,25.78933971098154,-0.37092607356744256,-1.1607151956554147
S2,5,4,meditation,369060,370339,5766.562,5786.562,-0.18531418927002458,24.166761431169938,-50.765482266483595,37.521819970733105,4.176772574929611,88.2873022372167,747605.3752573795,24.167471928603284,-0.3912902824430956,-1.1406798000568394
S2,5,4,meditation,369700,370979,5776.562,5796.562,-0.018533323575153405,21.106675490166413,-47.32457701331769,33.93886227389876,4.480530050394661,81.26343928721646,570229.8799760311,21.106683627023795,-0.45543070073709957,-1.0315738934147447
S2,5,4,meditation,370340,371619,5786.562,5806.562,-0.13961806438925728,19.57288769441566,-44.11597485594392,31.158804458887023,4.849217972686798,75.27477931483094,490390.3051547031,19.57338565251581,-0.4653907802340084,-1.07444437033026
S2,5,4,meditation,370980,372259,5796.562,5816.562,-0.09469023614982461,21.053007427385822,-45.57599297985158,32.50410451154214,5.017680448744649,78.08009749139372,567344.7526123326,21.053220370726773,-0.4472286459964918,-1.098917599389671
S2,5,4,meditation,371620,372899,5806.562,5826.562,0.3001389934714953,22.565061482582845,-48.18035806039266,34.77487147489388,5.109006692237786,82.95522953528655,651868.2664040269,22.567057476067763,-0.4412677703429564,-1.0781818599337718
S2,5,4,meditation,372260,373539,5816.562,5836.562,0.38725570364577067,19.68557811911941,-48.18035806039266,34.77487147489388,4.689627318539843,82.95522953528655,496220.09966586763,19.689386807718495,-0.46746774417729925,-0.7681959713676529
S2,5,4,meditation,372900,374179,5826.562,5846.562,-0.2281496033500799,16.023762455747146,-42.45300475669423,53.216587398732536,2.511248537600827,95.66959215542676,328720.6598140425,16.02538659376805,-0.30093686989928636,-0.4795120882330295
S2,5,4,meditation,373540,374819,5836.562,5856.562,-0.130585376020328,15.897965983950249,-42.45300475669423,53.216587398732536,2.3586601059451198,95.66959215542676,323535.83995810506,15.898502286922174,-0.32218752036703613,-0.2989632841429297
S2,5,4,meditation,374180,375459,5846.562,5866.562,0.020248355942893138,17.358566548406532,-39.40758580809007,27.442800107081894,4.375434619653849,66.85038591517196,385689.91054256225,17.358578358015865,-0.5311352064916603,-0.8425869142881313
